id,condition,phase,target_word,english_word,cue,answer,trial_id,distance_score,accuracy_score
1632168276,text,Testing 1,chapeo,hat,Slide27.jpeg,Chalam,4,4,0.333333333
1632168276,text,Testing 1,jumba,house,Slide29.jpeg,jaja,5,3,0.4
1632168276,picture,Testing 1,bao,bench,Slide5.jpeg,kelab,6,4,0
1632168276,text,Testing 1,fia,snake,Slide39.jpeg,chalum,7,5,0
1632168276,picture,Testing 1,kanisa,church,Slide15.jpeg,kurubi,8,5,0.166666667
1632168276,picture,Testing 1,daraja,bridge,Slide11.jpeg,balaja,9,2,0.666666667
1632168276,picture,Testing 1,papatiko,arm,Slide1.jpeg,mbuundi,10,8,0
1632168276,picture,Testing 1,kelb,dog,Slide19.jpeg,kelb,11,0,1
1632168276,text,Testing 1,chaka,sun,Slide40.jpeg,suruundi,12,8,0
1632168276,picture,Testing 1,fupa,bone,Slide8.jpeg,mbuundi,13,6,0
1632168276,text,Testing 1,jiti,tree,Slide41.jpeg,papatiko,14,6,0
1632168276,text,Testing 1,simu,phone,Slide36.jpeg,telum,15,4,0
1632168276,text,Testing 1,uwa,fence,Slide23.jpeg,murundi,16,6,0
1632168276,picture,Testing 1,kipira,ball,Slide2.jpeg,kelab,17,5,0.166666667
1632168276,picture,Testing 1,kitanda,bed,Slide4.jpeg,palom,18,6,0.142857143
1632168276,picture,Testing 1,kiti,chair,Slide14.jpeg,tutu,19,3,0.25
1632168276,text,Testing 1,ufunguo,key,Slide30.jpeg,akita,20,7,0
1632168276,text,Testing 1,geli,knife,Slide32.jpeg,cotorunga,21,9,0
1632168276,picture,Testing 1,rinda,dress,Slide21.jpeg,papatiko,22,8,0
1632168276,picture,Testing 1,jaluba,box,Slide10.jpeg,belmuda,23,4,0.333333333
1632168276,text,Testing 1,jaja,plant,Slide37.jpeg,jita,24,2,0.5
1632168276,picture,Testing 1,muhindi,corn,Slide16.jpeg,conuja,25,7,0
1632168276,text,Testing 1,mkono,hand,Slide26.jpeg,muundi,26,4,0.2
1632168276,picture,Testing 1,chimbule,bird,Slide6.jpeg,papatiko,27,8,0
1632168276,picture,Testing 1,andiko,book,Slide9.jpeg,ditura,28,6,0
1632168276,text,Testing 1,maliki,king,Slide31.jpeg,mutundi,29,5,0.166666667
1632168276,picture,Testing 1,gari,car,Slide12.jpeg,kerab,30,4,0
1632168276,text,Testing 1,bunduki,gun,Slide25.jpeg,grunaja,31,6,0.142857143
1632168276,picture,Testing 1,riza,chain,Slide13.jpeg,critera,32,4,0
1632168276,text,Testing 1,duwara,wheel,Slide42.jpeg,porunda,33,6,0
1632168276,picture,Testing 1,mlango,door,Slide20.jpeg,guwara,34,6,0
1632168276,text,Testing 1,jicho,eye,Slide22.jpeg,epetiko,35,6,0
1632168276,picture,Testing 1,kidoto,cup,Slide17.jpeg,gurunja,36,7,0
1632168276,text,Testing 1,samki,fish,Slide24.jpeg,pitera,37,6,0
1632168276,picture,Testing 1,dubu,bear,Slide3.jpeg,dua,38,2,0.5
1632168276,text,Testing 1,juya,net,Slide34.jpeg,itera,39,4,0
1632168276,text,Testing 1,wardi,rose,Slide38.jpeg,brinda,40,5,0
1632168276,picture,Testing 1,dawati,desk,Slide18.jpeg,ditera,41,5,0.166666667
1632168276,picture,Testing 1,safina,boat,Slide7.jpeg,bolunda,42,5,0.166666667
1632168276,picture,Testing 2,kelb,dog,Slide19.jpeg,kelb,43,0,1
1632168276,picture,Testing 2,fupa,bone,Slide8.jpeg,mbuundi,44,6,0
1632168276,text,Testing 2,ufunguo,key,Slide30.jpeg,chalera,45,7,0
1632168276,picture,Testing 2,chimbule,bird,Slide6.jpeg,kiti,46,7,0.125
1632168276,text,Testing 2,juya,net,Slide34.jpeg,tapiko,47,6,0
1632168276,picture,Testing 2,jaluba,box,Slide10.jpeg,borunda,48,5,0.166666667
1632168276,text,Testing 2,chaka,sun,Slide40.jpeg,kichi,49,5,0
1632168276,text,Testing 2,duwara,wheel,Slide42.jpeg,pitera,50,4,0.333333333
1632168276,text,Testing 2,farasi,horse,Slide28.jpeg,titi,51,5,0.166666667
1632168276,picture,Testing 2,kidoto,cup,Slide17.jpeg,topera,52,6,0
1632168276,picture,Testing 2,dubu,bear,Slide3.jpeg,dubu,53,0,1
1632168276,text,Testing 2,pua,nose,Slide35.jpeg,fua,54,1,0.666666667
1632168276,text,Testing 2,chapeo,hat,Slide27.jpeg,patiki,55,6,0
1632168276,text,Testing 2,geli,knife,Slide32.jpeg,geli,56,0,1
1632168276,picture,Testing 2,dawati,desk,Slide18.jpeg,duella,57,5,0.166666667
1632168276,picture,Testing 2,kipira,ball,Slide2.jpeg,papatiki,58,6,0
1632168276,text,Testing 2,samki,fish,Slide24.jpeg,kiti,59,4,0.2
1632168276,text,Testing 2,simu,phone,Slide36.jpeg,simu,60,0,1
1632168276,text,Testing 2,maliki,king,Slide31.jpeg,malfiki,61,1,0.833333333
1632168276,picture,Testing 2,riza,chain,Slide13.jpeg,ria,62,1,0.75
1632168276,picture,Testing 2,papatiko,arm,Slide1.jpeg,papatiki,63,1,0.875
1632168276,text,Testing 2,wardi,rose,Slide38.jpeg,warundi,64,2,0.6
1632168276,picture,Testing 2,andiko,book,Slide9.jpeg,andiki,65,1,0.833333333
1632168276,picture,Testing 2,mlango,door,Slide20.jpeg,mbuuda,66,5,0.166666667
1632168276,text,Testing 2,jaja,plant,Slide37.jpeg,jaja,67,0,1
1632168276,text,Testing 2,mkono,hand,Slide26.jpeg,prita,68,5,0
1632168276,text,Testing 2,uwa,fence,Slide23.jpeg,dua,69,2,0.333333333
1632168276,picture,Testing 2,kiti,chair,Slide14.jpeg,crealla,70,7,0
1632168276,picture,Testing 2,safina,boat,Slide7.jpeg,samika,71,2,0.666666667
1632168276,text,Testing 2,muundi,leg,Slide33.jpeg,duluki,72,4,0.333333333
1632168276,picture,Testing 2,kitanda,bed,Slide4.jpeg,burundi,73,5,0.285714286
1632168276,picture,Testing 2,muhindi,corn,Slide16.jpeg,kelab,74,7,0
1632168276,picture,Testing 2,bao,bench,Slide5.jpeg,dia,75,3,0
1632168276,text,Testing 2,jiti,tree,Slide41.jpeg,tiki,76,2,0.5
1632168276,picture,Testing 2,daraja,bridge,Slide11.jpeg,farika,77,3,0.5
1632168276,text,Testing 2,jicho,eye,Slide22.jpeg,tiki,78,4,0.2
1632168276,text,Testing 2,jumba,house,Slide29.jpeg,muluundi,79,7,0
1632168276,text,Testing 2,bunduki,gun,Slide25.jpeg,burundi,80,4,0.428571429
1632168276,picture,Testing 2,rinda,dress,Slide21.jpeg,dria,81,3,0.4
1632168276,picture,Testing 2,gari,car,Slide12.jpeg,garaji,82,2,0.5
1632168276,picture,Testing 2,kanisa,church,Slide15.jpeg,charaja,83,5,0.166666667
1632168276,text,Testing 2,fia,snake,Slide39.jpeg,fia,84,0,1
1632168391,picture,Testing 1,rinda,dress,Slide21.jpeg,firanda,1,3,0.4
1632168391,picture,Testing 1,kipira,ball,Slide2.jpeg,kahiti,2,4,0.333333333
1632168391,text,Testing 1,jicho,eye,Slide22.jpeg,yora,3,5,0
1632168391,picture,Testing 1,gari,car,Slide12.jpeg,fgari,4,1,0.75
1632168391,picture,Testing 1,kanisa,church,Slide15.jpeg,kingaleb,5,6,0
1632168391,picture,Testing 1,kiti,chair,Slide14.jpeg,kiti,6,0,1
1632168391,picture,Testing 1,dawati,desk,Slide18.jpeg,kingda,7,6,0
1632168391,picture,Testing 1,mlango,door,Slide20.jpeg,klora,8,5,0.166666667
1632168391,text,Testing 1,geli,knife,Slide32.jpeg,geli,9,0,1
1632168391,text,Testing 1,maliki,king,Slide31.jpeg,gara,10,5,0.166666667
1632168391,picture,Testing 1,andiko,book,Slide9.jpeg,fihf,11,5,0.166666667
1632168391,text,Testing 1,pua,nose,Slide35.jpeg,pushi,12,3,0
1632168391,text,Testing 1,chaka,sun,Slide40.jpeg,sunhei,13,6,0
1632168391,text,Testing 1,mkono,hand,Slide26.jpeg,monolo,14,3,0.4
1632168391,picture,Testing 1,papatiko,arm,Slide1.jpeg,papatiko,15,0,1
1632168391,text,Testing 1,jiti,tree,Slide41.jpeg,jito,16,1,0.75
1632168391,text,Testing 1,jaja,plant,Slide37.jpeg,jata,17,1,0.75
1632168391,picture,Testing 1,chimbule,bird,Slide6.jpeg,curizo,18,7,0.125
1632168391,picture,Testing 1,daraja,bridge,Slide11.jpeg,kara,19,3,0.5
1632168391,text,Testing 1,wardi,rose,Slide38.jpeg,wardi,20,0,1
1632168391,text,Testing 1,bunduki,gun,Slide25.jpeg,duno,21,5,0.285714286
1632168391,picture,Testing 1,riza,chain,Slide13.jpeg,riza,22,0,1
1632168391,text,Testing 1,samki,fish,Slide24.jpeg,suhdi,23,3,0.4
1632168391,text,Testing 1,farasi,horse,Slide28.jpeg,poda,24,5,0.166666667
1632168391,text,Testing 1,duwara,wheel,Slide42.jpeg,diqdh,25,5,0.166666667
1632168391,picture,Testing 1,kitanda,bed,Slide4.jpeg,pirkita,26,5,0.285714286
1632168391,picture,Testing 1,kelb,dog,Slide19.jpeg,sudhi,27,5,0
1632168391,text,Testing 1,fia,snake,Slide39.jpeg,parasa,28,5,0
1632168391,picture,Testing 1,bao,bench,Slide5.jpeg,buo,29,1,0.666666667
1632168391,text,Testing 1,juya,net,Slide34.jpeg,idhe,30,4,0
1632168391,picture,Testing 1,safina,boat,Slide7.jpeg,sunhili,31,5,0.166666667
1632168391,picture,Testing 1,fupa,bone,Slide8.jpeg,jumbo,32,4,0
1632168391,picture,Testing 1,dubu,bear,Slide3.jpeg,boh,33,4,0
1632168391,picture,Testing 1,kidoto,cup,Slide17.jpeg,chizo,34,5,0.166666667
1632168391,picture,Testing 1,muhindi,corn,Slide16.jpeg,kapiti,35,5,0.285714286
1632168391,text,Testing 1,ufunguo,key,Slide30.jpeg,cuto,36,5,0.285714286
1632168391,text,Testing 1,uwa,fence,Slide23.jpeg,uwa,37,0,1
1632168391,picture,Testing 1,jaluba,box,Slide10.jpeg,box,38,6,0
1632168391,text,Testing 1,simu,phone,Slide36.jpeg,fonotro,39,7,0
1632168391,text,Testing 1,chapeo,hat,Slide27.jpeg,saprasa,40,6,0
1632168391,text,Testing 1,muundi,leg,Slide33.jpeg,mundo,41,2,0.666666667
1632168391,text,Testing 1,jumba,house,Slide29.jpeg,jero,42,4,0.2
1632168391,picture,Testing 2,riza,chain,Slide13.jpeg,riza,43,0,1
1632168391,text,Testing 2,ufunguo,key,Slide30.jpeg,jamil,44,7,0
1632168391,picture,Testing 2,kipira,ball,Slide2.jpeg,kahiti,45,4,0.333333333
1632168391,picture,Testing 2,muhindi,corn,Slide16.jpeg,jumbi,46,5,0.285714286
1632168391,text,Testing 2,fia,snake,Slide39.jpeg,fia,47,0,1
1632168391,picture,Testing 2,mlango,door,Slide20.jpeg,mlango,48,0,1
1632168391,text,Testing 2,muundi,leg,Slide33.jpeg,muundo,49,1,0.833333333
1632168391,text,Testing 2,jaja,plant,Slide37.jpeg,jaja,50,0,1
1632168391,picture,Testing 2,dubu,bear,Slide3.jpeg,buho,51,3,0.25
1632168391,text,Testing 2,mkono,hand,Slide26.jpeg,mando,52,3,0.4
1632168391,picture,Testing 2,kanisa,church,Slide15.jpeg,kiasopro,53,6,0
1632168391,picture,Testing 2,kelb,dog,Slide19.jpeg,kelb,54,0,1
1632168391,picture,Testing 2,andiko,book,Slide9.jpeg,jsbif,55,5,0.166666667
1632168391,text,Testing 2,farasi,horse,Slide28.jpeg,jumbo,56,6,0
1632168391,picture,Testing 2,jaluba,box,Slide10.jpeg,cdih,57,6,0
1632168391,picture,Testing 2,fupa,bone,Slide8.jpeg,fupa,58,0,1
1632168391,text,Testing 2,pua,nose,Slide35.jpeg,presa,59,3,0
1632168391,picture,Testing 2,dawati,desk,Slide18.jpeg,fasi,60,4,0.333333333
1632168391,text,Testing 2,chaka,sun,Slide40.jpeg,sjosj,61,5,0
1632168391,text,Testing 2,uwa,fence,Slide23.jpeg,upa,62,1,0.666666667
1632168391,text,Testing 2,simu,phone,Slide36.jpeg,fonio,63,5,0
1632168391,text,Testing 2,jumba,house,Slide29.jpeg,jumba,64,0,1
1632168391,text,Testing 2,duwara,wheel,Slide42.jpeg,farago,65,5,0.166666667
1632168391,picture,Testing 2,kiti,chair,Slide14.jpeg,kiti,66,0,1
1632168391,picture,Testing 2,chimbule,bird,Slide6.jpeg,subrana,67,8,0
1632168391,text,Testing 2,geli,knife,Slide32.jpeg,geli,68,0,1
1632168391,text,Testing 2,bunduki,gun,Slide25.jpeg,frasa,69,7,0
1632168391,picture,Testing 2,daraja,bridge,Slide11.jpeg,kaitor,70,5,0.166666667
1632168391,picture,Testing 2,papatiko,arm,Slide1.jpeg,patatiko,71,1,0.875
1632168391,text,Testing 2,jicho,eye,Slide22.jpeg,jero,72,3,0.4
1632168391,picture,Testing 2,rinda,dress,Slide21.jpeg,finda,73,1,0.8
1632168391,text,Testing 2,samki,fish,Slide24.jpeg,sunudo,74,5,0
1632168391,text,Testing 2,jiti,tree,Slide41.jpeg,jati,75,1,0.75
1632168391,text,Testing 2,chapeo,hat,Slide27.jpeg,cuphero,76,4,0.333333333
1632168391,picture,Testing 2,kitanda,bed,Slide4.jpeg,katiola,77,4,0.428571429
1632168391,picture,Testing 2,safina,boat,Slide7.jpeg,supresa,78,5,0.166666667
1632168391,picture,Testing 2,gari,car,Slide12.jpeg,fgiro,79,3,0.25
1632168391,picture,Testing 2,bao,bench,Slide5.jpeg,bao,80,0,1
1632168391,text,Testing 2,maliki,king,Slide31.jpeg,chupero,81,7,0
1632168391,text,Testing 2,wardi,rose,Slide38.jpeg,wardi,82,0,1
1632168391,text,Testing 2,juya,net,Slide34.jpeg,meucnso,83,6,0
1632168391,picture,Testing 2,kidoto,cup,Slide17.jpeg,cuprezo,84,6,0
1632168441,picture,Testing 1,muhindi,corn,Slide16.jpeg,kabi,1,6,0.142857143
1632168441,text,Testing 1,juya,net,Slide34.jpeg,help,2,4,0
1632168441,text,Testing 1,chaka,sun,Slide40.jpeg,kepi,3,5,0
1632168441,text,Testing 1,jaja,plant,Slide37.jpeg,jaja,4,0,1
1632168441,picture,Testing 1,chimbule,bird,Slide6.jpeg,,5,8,0
1632168441,picture,Testing 1,fupa,bone,Slide8.jpeg,,6,4,0
1632168441,text,Testing 1,ufunguo,key,Slide30.jpeg,,7,7,0
1632168441,text,Testing 1,bunduki,gun,Slide25.jpeg,,8,7,0
1632168441,text,Testing 1,geli,knife,Slide32.jpeg,gabi,9,2,0.5
1632168441,text,Testing 1,muundi,leg,Slide33.jpeg, ,10,6,0
1632168441,picture,Testing 1,kanisa,church,Slide15.jpeg, ,11,6,0
1632168441,text,Testing 1,uwa,fence,Slide23.jpeg,,12,3,0
1632168441,text,Testing 1,farasi,horse,Slide28.jpeg,,13,6,0
1632168441,picture,Testing 1,kidoto,cup,Slide17.jpeg, ,14,6,0
1632168441,text,Testing 1,chapeo,hat,Slide27.jpeg,cap,15,3,0.5
1632168441,text,Testing 1,maliki,king,Slide31.jpeg,,16,6,0
1632168441,picture,Testing 1,safina,boat,Slide7.jpeg, ,17,6,0
1632168441,text,Testing 1,fia,snake,Slide39.jpeg,,18,3,0
1632168441,text,Testing 1,duwara,wheel,Slide42.jpeg,,19,6,0
1632168441,picture,Testing 1,bao,bench,Slide5.jpeg,,20,3,0
1632168441,picture,Testing 1,dubu,bear,Slide3.jpeg,dubu,21,0,1
1632168441,picture,Testing 1,daraja,bridge,Slide11.jpeg,,22,6,0
1632168441,picture,Testing 1,jaluba,box,Slide10.jpeg,,23,6,0
1632168441,picture,Testing 1,kipira,ball,Slide2.jpeg,,24,6,0
1632168441,text,Testing 1,jicho,eye,Slide22.jpeg,,25,5,0
1632168441,text,Testing 1,pua,nose,Slide35.jpeg,,26,3,0
1632168441,text,Testing 1,mkono,hand,Slide26.jpeg,,27,5,0
1632168441,picture,Testing 1,dawati,desk,Slide18.jpeg,,28,6,0
1632168441,picture,Testing 1,kelb,dog,Slide19.jpeg,kelb,29,0,1
1632168441,picture,Testing 1,kiti,chair,Slide14.jpeg,kiti,30,0,1
1632168441,text,Testing 1,simu,phone,Slide36.jpeg,simu,31,0,1
1632168441,text,Testing 1,wardi,rose,Slide38.jpeg,,32,5,0
1632168441,picture,Testing 1,andiko,book,Slide9.jpeg,,33,6,0
1632168441,text,Testing 1,jumba,house,Slide29.jpeg,jumba,34,0,1
1632168441,text,Testing 1,jiti,tree,Slide41.jpeg,tiki,35,2,0.5
1632168441,picture,Testing 1,riza,chain,Slide13.jpeg,,36,4,0
1632168441,text,Testing 1,samki,fish,Slide24.jpeg, ,37,5,0
1632168441,picture,Testing 1,gari,car,Slide12.jpeg,,38,4,0
1632168441,picture,Testing 1,papatiko,arm,Slide1.jpeg,,39,8,0
1632168441,picture,Testing 1,rinda,dress,Slide21.jpeg,,40,5,0
1632168441,picture,Testing 1,mlango,door,Slide20.jpeg,,41,6,0
1632168441,picture,Testing 1,kitanda,bed,Slide4.jpeg,,42,7,0
1632168441,picture,Testing 2,papatiko,arm,Slide1.jpeg,,43,8,0
1632168441,text,Testing 2,fia,snake,Slide39.jpeg,,44,3,0
1632168441,text,Testing 2,farasi,horse,Slide28.jpeg,,45,6,0
1632168441,text,Testing 2,juya,net,Slide34.jpeg,,46,4,0
1632168441,picture,Testing 2,kiti,chair,Slide14.jpeg,kiti,47,0,1
1632168441,picture,Testing 2,daraja,bridge,Slide11.jpeg,,48,6,0
1632168441,text,Testing 2,bunduki,gun,Slide25.jpeg,,49,7,0
1632168441,picture,Testing 2,chimbule,bird,Slide6.jpeg,,50,8,0
1632168441,text,Testing 2,wardi,rose,Slide38.jpeg,,51,5,0
1632168441,picture,Testing 2,jaluba,box,Slide10.jpeg,,52,6,0
1632168441,picture,Testing 2,dubu,bear,Slide3.jpeg,dubu,53,0,1
1632168441,picture,Testing 2,kidoto,cup,Slide17.jpeg,,54,6,0
1632168441,text,Testing 2,ufunguo,key,Slide30.jpeg,,55,7,0
1632168441,picture,Testing 2,rinda,dress,Slide21.jpeg,,56,5,0
1632168441,text,Testing 2,uwa,fence,Slide23.jpeg,,57,3,0
1632168441,text,Testing 2,chapeo,hat,Slide27.jpeg,chapeo,58,0,1
1632168441,text,Testing 2,jumba,house,Slide29.jpeg,jumba,59,0,1
1632168441,text,Testing 2,pua,nose,Slide35.jpeg,,60,3,0
1632168441,picture,Testing 2,kipira,ball,Slide2.jpeg,,61,6,0
1632168441,picture,Testing 2,mlango,door,Slide20.jpeg,mlango,62,0,1
1632168441,picture,Testing 2,safina,boat,Slide7.jpeg,,63,6,0
1632168441,text,Testing 2,muundi,leg,Slide33.jpeg,,64,6,0
1632168441,text,Testing 2,samki,fish,Slide24.jpeg,samki,65,0,1
1632168441,text,Testing 2,jicho,eye,Slide22.jpeg,,66,5,0
1632168441,text,Testing 2,simu,phone,Slide36.jpeg,simu,67,0,1
1632168441,picture,Testing 2,gari,car,Slide12.jpeg,gari,68,0,1
1632168441,picture,Testing 2,bao,bench,Slide5.jpeg,,69,3,0
1632168441,text,Testing 2,mkono,hand,Slide26.jpeg,,70,5,0
1632168441,picture,Testing 2,kitanda,bed,Slide4.jpeg,kitanda,71,0,1
1632168441,picture,Testing 2,kelb,dog,Slide19.jpeg,kelb,72,0,1
1632168441,text,Testing 2,geli,knife,Slide32.jpeg,,73,4,0
1632168441,picture,Testing 2,fupa,bone,Slide8.jpeg,,74,4,0
1632168441,text,Testing 2,jaja,plant,Slide37.jpeg,jiti,75,3,0.25
1632168441,picture,Testing 2,riza,chain,Slide13.jpeg,,76,4,0
1632168441,picture,Testing 2,kanisa,church,Slide15.jpeg,,77,6,0
1632168441,text,Testing 2,maliki,king,Slide31.jpeg,,78,6,0
1632168441,text,Testing 2,chaka,sun,Slide40.jpeg,,79,5,0
1632168441,text,Testing 2,jiti,tree,Slide41.jpeg,jiti,80,0,1
1632168441,text,Testing 2,duwara,wheel,Slide42.jpeg,,81,6,0
1632168441,picture,Testing 2,dawati,desk,Slide18.jpeg,,82,6,0
1632168441,picture,Testing 2,muhindi,corn,Slide16.jpeg,,83,7,0
1632168441,picture,Testing 2,andiko,book,Slide9.jpeg,,84,6,0
1632168609,picture,Testing 1,jaluba,box,Slide10.jpeg,bali,1,4,0.333333333
1632168609,text,Testing 1,samki,fish,Slide24.jpeg,salmka,2,2,0.6
1632168609,text,Testing 1,duwara,wheel,Slide42.jpeg,hila,3,5,0.166666667
1632168609,text,Testing 1,jumba,house,Slide29.jpeg,bonkiki,4,7,0
1632168609,picture,Testing 1,riza,chain,Slide13.jpeg,rua,5,2,0.5
1632168609,text,Testing 1,jaja,plant,Slide37.jpeg,jala,6,1,0.75
1632168609,picture,Testing 1,dubu,bear,Slide3.jpeg,dubu,7,0,1
1632168609,text,Testing 1,muundi,leg,Slide33.jpeg,uloowa,8,6,0
1632168609,picture,Testing 1,safina,boat,Slide7.jpeg,safrina,9,1,0.833333333
1632168609,picture,Testing 1,bao,bench,Slide5.jpeg,bendu,10,4,0
1632168609,picture,Testing 1,chimbule,bird,Slide6.jpeg,juumbi,11,6,0.25
1632168609,text,Testing 1,uwa,fence,Slide23.jpeg,riza,12,3,0
1632168609,text,Testing 1,juya,net,Slide34.jpeg,nato,13,4,0
1632168609,picture,Testing 1,rinda,dress,Slide21.jpeg,telum,14,5,0
1632168609,picture,Testing 1,muhindi,corn,Slide16.jpeg,yolam,15,7,0
1632168609,text,Testing 1,ufunguo,key,Slide30.jpeg,hunda,16,5,0.285714286
1632168609,picture,Testing 1,kitanda,bed,Slide4.jpeg,bakita,17,5,0.285714286
1632168609,picture,Testing 1,papatiko,arm,Slide1.jpeg,sahoony,18,7,0.125
1632168609,picture,Testing 1,gari,car,Slide12.jpeg,gari,19,0,1
1632168609,picture,Testing 1,andiko,book,Slide9.jpeg,buki,20,5,0.166666667
1632168609,picture,Testing 1,fupa,bone,Slide8.jpeg,fupa,21,0,1
1632168609,picture,Testing 1,mlango,door,Slide20.jpeg,dokibo,22,5,0.166666667
1632168609,picture,Testing 1,kiti,chair,Slide14.jpeg,kiti,23,0,1
1632168609,text,Testing 1,farasi,horse,Slide28.jpeg,gunda,24,6,0
1632168609,text,Testing 1,chapeo,hat,Slide27.jpeg,theli,25,5,0.166666667
1632168609,text,Testing 1,chaka,sun,Slide40.jpeg,chaka,26,0,1
1632168609,text,Testing 1,mkono,hand,Slide26.jpeg,yolo,27,3,0.4
1632168609,picture,Testing 1,kanisa,church,Slide15.jpeg,erst,28,5,0.166666667
1632168609,picture,Testing 1,daraja,bridge,Slide11.jpeg,thelm,29,6,0
1632168609,text,Testing 1,simu,phone,Slide36.jpeg,fono,30,4,0
1632168609,text,Testing 1,jiti,tree,Slide41.jpeg,truk,31,4,0
1632168609,text,Testing 1,wardi,rose,Slide38.jpeg,wali,32,2,0.6
1632168609,picture,Testing 1,kelb,dog,Slide19.jpeg,kelb,33,0,1
1632168609,text,Testing 1,jicho,eye,Slide22.jpeg,yoit,34,5,0
1632168609,text,Testing 1,bunduki,gun,Slide25.jpeg,dunki,35,3,0.571428571
1632168609,picture,Testing 1,dawati,desk,Slide18.jpeg,digo,36,5,0.166666667
1632168609,text,Testing 1,fia,snake,Slide39.jpeg,els,37,3,0
1632168609,picture,Testing 1,kipira,ball,Slide2.jpeg,thelm,38,6,0
1632168609,text,Testing 1,maliki,king,Slide31.jpeg,kataka,39,4,0.333333333
1632168609,text,Testing 1,geli,knife,Slide32.jpeg,geli,40,0,1
1632168609,picture,Testing 1,kidoto,cup,Slide17.jpeg,kupa,41,5,0.166666667
1632168609,text,Testing 1,pua,nose,Slide35.jpeg,pua,42,0,1
1632168609,picture,Testing 2,gari,car,Slide12.jpeg,gari,43,0,1
1632168609,text,Testing 2,maliki,king,Slide31.jpeg,mahik,44,2,0.666666667
1632168609,picture,Testing 2,kidoto,cup,Slide17.jpeg,koto,45,2,0.666666667
1632168609,text,Testing 2,juya,net,Slide34.jpeg,nato,46,4,0
1632168609,picture,Testing 2,bao,bench,Slide5.jpeg,badiak,47,4,0
1632168609,text,Testing 2,samki,fish,Slide24.jpeg,samka,48,1,0.8
1632168609,picture,Testing 2,daraja,bridge,Slide11.jpeg,buda,49,5,0.166666667
1632168609,text,Testing 2,ufunguo,key,Slide30.jpeg,kika,50,7,0
1632168609,text,Testing 2,simu,phone,Slide36.jpeg,simu,51,0,1
1632168609,picture,Testing 2,chimbule,bird,Slide6.jpeg,cholmbe,52,4,0.5
1632168609,text,Testing 2,jaja,plant,Slide37.jpeg,jaja,53,0,1
1632168609,picture,Testing 2,safina,boat,Slide7.jpeg,safina,54,0,1
1632168609,picture,Testing 2,kipira,ball,Slide2.jpeg,choloke,55,7,0
1632168609,text,Testing 2,jiti,tree,Slide41.jpeg,jiji,56,1,0.75
1632168609,picture,Testing 2,kitanda,bed,Slide4.jpeg,badahak,57,6,0.142857143
1632168609,picture,Testing 2,fupa,bone,Slide8.jpeg,fupa,58,0,1
1632168609,picture,Testing 2,andiko,book,Slide9.jpeg,bila,59,5,0.166666667
1632168609,text,Testing 2,jicho,eye,Slide22.jpeg,chuka,60,5,0
1632168609,picture,Testing 2,muhindi,corn,Slide16.jpeg,milda,61,4,0.428571429
1632168609,text,Testing 2,duwara,wheel,Slide42.jpeg,dawoa,62,3,0.5
1632168609,text,Testing 2,jumba,house,Slide29.jpeg,hoto,63,5,0
1632168609,picture,Testing 2,kanisa,church,Slide15.jpeg,gulim,64,5,0.166666667
1632168609,picture,Testing 2,jaluba,box,Slide10.jpeg,gambo,65,4,0.333333333
1632168609,picture,Testing 2,riza,chain,Slide13.jpeg,fuza,66,2,0.5
1632168609,picture,Testing 2,papatiko,arm,Slide1.jpeg,paptika,67,2,0.75
1632168609,picture,Testing 2,kiti,chair,Slide14.jpeg,kiti,68,0,1
1632168609,text,Testing 2,muundi,leg,Slide33.jpeg,luka,69,5,0.166666667
1632168609,picture,Testing 2,mlango,door,Slide20.jpeg,mlango,70,0,1
1632168609,text,Testing 2,chaka,sun,Slide40.jpeg,chaka,71,0,1
1632168609,text,Testing 2,chapeo,hat,Slide27.jpeg,hunk,72,5,0.166666667
1632168609,text,Testing 2,wardi,rose,Slide38.jpeg,waya,73,3,0.4
1632168609,picture,Testing 2,dawati,desk,Slide18.jpeg,waduka,74,5,0.166666667
1632168609,text,Testing 2,mkono,hand,Slide26.jpeg,melin,75,4,0.2
1632168609,text,Testing 2,uwa,fence,Slide23.jpeg,fiza,76,3,0
1632168609,text,Testing 2,bunduki,gun,Slide25.jpeg,badoki,77,3,0.571428571
1632168609,text,Testing 2,pua,nose,Slide35.jpeg,pua,78,0,1
1632168609,text,Testing 2,farasi,horse,Slide28.jpeg,hot,79,6,0
1632168609,picture,Testing 2,kelb,dog,Slide19.jpeg,kelb,80,0,1
1632168609,text,Testing 2,geli,knife,Slide32.jpeg,geli,81,0,1
1632168609,text,Testing 2,fia,snake,Slide39.jpeg,fua,82,1,0.666666667
1632168609,picture,Testing 2,dubu,bear,Slide3.jpeg,dabu,83,1,0.75
1632168609,picture,Testing 2,rinda,dress,Slide21.jpeg,rengi,84,3,0.4
1632168425,picture,Testing 1,kitanda,bed,Slide4.jpeg,,1,7,0
1632168425,picture,Testing 1,kelb,dog,Slide19.jpeg,tondu,2,5,0
1632168425,text,Testing 1,jumba,house,Slide29.jpeg,,3,5,0
1632168425,picture,Testing 1,jaluba,box,Slide10.jpeg,,4,6,0
1632168425,text,Testing 1,maliki,king,Slide31.jpeg,maliki,5,0,1
1632168425,picture,Testing 1,daraja,bridge,Slide11.jpeg,,6,6,0
1632168425,picture,Testing 1,kanisa,church,Slide15.jpeg,kunjanu,7,5,0.166666667
